voyageID,masterID,agentID,vesselID,matchID,agent,rev,tonnage,masterExp,matchExp,voyageLength,yearOut,yearIn,voyageRank,voyageName,port,ground,dayout,dayin,bone,sperm,oil,crewlistlink,fate,rig,builtDate,rig_Bark,rig_Brig,rig_DSchr,rig_Gall,rig_GSchr,rig_Gyawl,rig_Sbark,rig_SBgtn,rig_SBktn,rig_Scow,rig_Schr,rig_Sloop,rig_SSchr,rig_Ship,rig_Snow,rig_Str,rig_others,steamer,nmaster,nagent,nvoyage,pop_baleen,pop_sperm,lntonnage,lnmasterExp,lnmatchExp,lnvoyageLength,lnnmaster,lnnagent,lnnvoyage,lnpop_baleen,lnpop_sperm,lnrev,temp,agentExp,lnagentExp,ncrew_diff,lnncrew,ncrew_orig,ncrew_pred,ncrew,sperm_caught,baleen_caught_oil,baleen_caught_bone,baleen_caught,whale_catch,lnwhale_catch,pop_whale,lnpop_whale
AV14284,1927,212,2361,1293,"Clay, Henry & Co.",.036353573,84.333336,13,3,1,1883,1883,1,Union : 1883,"New Bedford, MA  ",Charleston Gr Atlantic,1883 Oct 30,1883,0,0,.065,1,,Schr,1847,0,,,,,,,,,,1,,,0,,,1,0,227,57,188,1194.3173,4620.2358,4.4347773,2.5649493,1.0986123,0,5.4249501,4.0430512,5.2364421,7.08533,8.438201,.035708372,1875,9,2.1972246,.19902325,2.7725887,16,15.730596,16,0,1.1916667,0,1.1916667,1.1916667,.17535293,1093136,13.904561
AV04070,1300,212,414,1292,"Clay, Henry & Co.",.22555557,103.33334,6,6,2,1883,1884,1,Eleanor B. Conwell : 1883-1884,"New Bedford, MA  ","Atlantic, W Indies",1883 Apr 11,1884 Aug 18,0,.28,0,1,L,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,223,52,184,1220.2808,4720.6758,4.63796,1.7917595,1.7917595,.69314718,5.4071717,3.9512436,5.2149358,7.1068363,8.4597073,.20339426,1875,9,2.1972246,10.06809,2.0794415,8,18.195063,8,12.32,0,0,0,12.32,2.511224,1093136,13.904561
AV05238,191,212,1338,1288,"Clay, Henry & Co.",.79288149,98,18,13,3,1883,1885,1,Franklin : 1883-1885,"New Bedford, MA  ","Atlantic, W Indies",1883 Oct 9,1885 Aug 24,0,.78500003,.21,1,L,Schr,1833,0,,,,,,,,,,1,,,0,,,1,0,223,48,185,1213.6846,4695.1587,4.5849676,2.8903718,2.5649493,1.0986123,5.4071717,3.871201,5.220356,7.1014161,8.4542875,.5838241,1875,9,2.1972246,1.6188774,2.7725887,16,17.767138,16,34.540001,3.8499999,0,3.8499999,38.389999,3.6477971,1093136,13.904561
AV04071,1300,212,414,1292,"Clay, Henry & Co.",.24709074,103.33334,8,8,2,1884,1885,1,Eleanor B. Conwell : 1884-1885,"New Bedford, MA  ",N. Atlantic  W Indies,1884 Oct 4,1885 Apr 6,0,.28,.001,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,223,48,185,1222.6104,4702.0059,4.63796,2.0794415,2.0794415,.69314718,5.4071717,3.871201,5.220356,7.1087437,8.4557447,.22081344,1875,10,2.3025851,2.0356045,2.7725887,16,18.147713,16,12.32,.018333333,0,.018333333,12.338333,2.512711,1096054,13.907227
AV14139,191,212,638,1288,"Clay, Henry & Co.",.41394815,163.25,21,16,2,1884,1885,1,Tropic Bird : 1884-1885,"New Bedford, MA  ",Atlantic,1884 Apr 28,1885,0,.47,0,1,,Bark,1851,1,,,,,,,,,,,,,0,,,0,0,223,48,185,1222.6104,4702.0059,5.0952826,3.0445225,2.7725887,.69314718,5.4071717,3.871201,5.220356,7.1087437,8.4557447,.3463859,1875,10,2.3025851,2.5339413,3.1780539,24,21.677992,24,20.68,0,0,0,20.68,3.0291672,1096054,13.907227
AV04072,1927,212,414,1293,"Clay, Henry & Co.",.13211112,103.33334,14,4,1,1885,1885,1,Eleanor B. Conwell : 1885,"New Bedford, MA  ",Atl,1885 Apr 28,1885 Sep 10,0,.15000001,0,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,223,48,185,1230.1667,4709.0381,4.63796,2.6390574,1.3862944,0,5.4071717,3.871201,5.220356,7.1149049,8.4572392,.12408414,1875,11,2.3978953,1.8791256,2.7080503,15,16.878469,15.000001,6.6000004,0,0,0,6.6000004,1.8870697,1098752.9,13.909686
AV05240,3176,212,1338,1297,"Clay, Henry & Co.",.29880741,98,4,4,3,1885,1887,1,Franklin : 1885-1887,"New Bedford, MA  ","Atlantic, W Indies",1885 Oct 15,1887 Jul 13,0,.31,.23,1,,Schr,1833,0,,,,,,,,,,1,,,0,,,1,0,180,40,152,1497.2426,5731.395,4.5849676,1.3862944,1.3862944,1.0986123,5.1929569,3.6888795,5.0238805,7.3113804,8.6537142,.26144648,1875,11,2.3978953,2.5951004,2.7080503,15,17.740269,15.000001,13.64,4.2166667,0,4.2166667,17.856667,2.8823769,1098752.9,13.909686
AV04073,1927,212,414,1293,"Clay, Henry & Co.",.42683703,103.33334,15,5,3,1885,1887,1,Eleanor B. Conwell : 1885-1887,"New Bedford, MA  ","Atlantic, W Indies",1885 Oct 22,1887 Aug 10,0,.58999997,.025,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,180,40,152,1497.2426,5731.395,4.63796,2.7080503,1.6094379,1.0986123,5.1929569,3.6888795,5.0238805,7.3113804,8.6537142,.35546014,1875,11,2.3978953,2.0738297,2.7725887,16,18.226404,16,25.959999,.45833334,0,.45833334,26.418333,3.2740581,1098752.9,13.909686
AV05852,191,212,255,1288,"Clay, Henry & Co.",.29773334,82,23,18,2,1886,1887,1,Golden City : 1886-1887,"New Bedford, MA  ",Atlantic,1886 May 3,1887,0,.41999999,0,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,180,40,152,1505.7339,5738.6064,4.4067192,3.1354942,2.8903718,.69314718,5.1929569,3.6888795,5.0238805,7.3170357,8.6549721,.26061916,1875,12,2.4849067,.77552032,2.8332133,17,16.238504,17,18.48,0,0,0,18.48,2.9166892,1101139.8,13.911857
AV04074,1927,212,414,1293,"Clay, Henry & Co.",.08845,103.33334,18,8,2,1887,1888,1,Eleanor B. Conwell : 1887-1888,"New Bedford, MA  ","Atlantic, W Indies",1887 Oct 3,1888 Oct 5,0,.13,.005,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,173,39,139,1654.12,6286.1206,4.63796,2.8903718,2.0794415,.69314718,5.1532917,3.6635616,4.934474,7.4110246,8.7460995,.084754668,1875,13,2.5649493,2.9133911,2.7080503,15,18.004253,15.000001,5.7199998,.091666669,0,.091666669,5.8116665,1.7598673,1103693.5,13.914173
AV05241,4012,212,1338,1303,"Clay, Henry & Co.",.37343407,98,14,3,2,1888,1889,1,Franklin : 1888-1889,"New Bedford, MA  ","Atlantic, W Indies",1888 Apr 30,1889 Jul 21,0,.52999997,0,1,,Schr,1833,0,,,,,,,,,,1,,,0,,,1,0,175,42,136,1696.4895,6436.9121,4.5849676,2.6390574,1.0986123,.69314718,5.1647859,3.7376697,4.9126549,7.4363165,8.769804,.31731421,1875,14,2.6390574,.47082329,2.8332133,17,17.541775,17,23.32,0,0,0,23.32,3.1493113,1106142.6,13.916389
AV05853,3176,212,255,1297,"Clay, Henry & Co.",.40161777,82,7,7,2,1888,1889,1,Golden City : 1888-1889,"New Bedford, MA  ","Atlantic, W Indies",1888 Apr 30,1889 Jul 30,0,.56999999,0,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,175,42,136,1696.4895,6436.9121,4.4067192,1.9459101,1.9459101,.69314718,5.1647859,3.7376697,4.9126549,7.4363165,8.769804,.33762711,1875,14,2.6390574,.1324234,2.7725887,16,16.140837,16,25.08,0,0,0,25.08,3.2220707,1106142.6,13.916389
AV04075,191,212,414,1288,"Clay, Henry & Co.",.53059256,103.33334,25,20,2,1889,1890,1,Eleanor B. Conwell : 1889-1890,"New Bedford, MA  ","Atlantic, W Indies",1889 Apr 30,1890 Jul 31,0,.75999999,0,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,165,40,124,1871.7133,7073.0674,4.63796,3.2188759,2.9957323,.69314718,5.1059456,3.6888795,4.8202815,7.5346093,8.8640499,.42565495,1875,15,2.7080503,.16110802,2.8903718,18,17.922308,18,33.439999,0,0,0,33.439999,3.5097528,1109152.8,13.919107
AV05242,4012,212,1338,1303,"Clay, Henry & Co.",.56324446,98,16,5,3,1889,1891,1,Franklin : 1889-1891,"New Bedford, MA  ","Atlantic, W Indies",1889 Oct 3,1891 Jul 31,0,.75999999,0,1,,Schr,1833,0,,,,,,,,,,1,,,0,,,1,0,147,40,121,1918.1193,7248.4326,4.5849676,2.7725887,1.6094379,1.0986123,4.9904327,3.6888795,4.7957907,7.5591006,8.8885403,.44676346,1875,15,2.7080503,1.5444603,2.7725887,16,17.701942,16,33.439999,0,0,0,33.439999,3.5097528,1109152.8,13.919107
AV05854,3176,212,255,1297,"Clay, Henry & Co.",.52382594,82,9,9,3,1889,1891,1,Golden City : 1889-1891,"New Bedford, MA  ","Atlantic, W Indies",1889 Oct 28,1891 Jul 24,0,.69999999,.01,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,147,40,121,1918.1193,7248.4326,4.4067192,2.1972246,2.1972246,1.0986123,4.9904327,3.6888795,4.7957907,7.5591006,8.8885403,.42122424,1875,15,2.7080503,.082386971,2.7725887,16,16.049244,16,30.799999,.18333334,0,.18333334,30.983332,3.4334493,1109152.8,13.919107
AV04076,191,212,414,1288,"Clay, Henry & Co.",.2175,103.33334,27,22,3,1890,1892,1,Eleanor B. Conwell : 1890-1892,"New Bedford, MA  ","Atlantic, W Indies",1890 Oct 15,1892 Sep 16,0,.30000001,0,1,L,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,141,40,110,2123.8704,7988.2915,4.63796,3.2958369,3.0910425,1.0986123,4.94876,3.6888795,4.7004805,7.6609955,8.9857321,.19679958,1875,16,2.7725887,1.0300446,2.8332133,17,18.194836,17,13.200001,0,0,0,13.200001,2.5802169,1112337.8,13.921974
AV05855,3176,212,255,1297,"Clay, Henry & Co.",.85053653,82,12,12,4,1891,1894,1,Golden City : 1891-1894,"New Bedford, MA  ","Atlantic, W Indies",1891 Nov 14,1894 Aug 16,0,1.26,.17,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,125,37,93,2526.5972,9468.8262,4.4067192,2.4849067,2.4849067,1.3862944,4.8283138,3.6109178,4.5325994,7.8346286,9.1557598,.61547559,1875,17,2.8332133,1.3587799,2.6390574,14,15.658427,14.000001,55.439999,3.1166666,0,3.1166666,58.556664,4.0699949,1115574.4,13.92488
AV04077,3275,212,414,1300,"Clay, Henry & Co.",.72848004,103.33334,4,4,4,1893,1896,1,Eleanor B. Conwell : 1893-1896,"New Bedford, MA  ",Atlantic,1893 Apr 13,1896,0,1.5700001,0,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,104,29,70,3393.082,12636.765,4.63796,1.3862944,1.3862944,1.3862944,4.6443911,3.3672957,4.2484951,8.1294937,9.4443655,.54724246,1875,19,2.9444389,2.8762779,2.7080503,15,18.180019,15.000001,69.080002,0,0,0,69.080002,4.2352653,1122089.3,13.930703
AV05856,191,212,255,1288,"Clay, Henry & Co.",.227128,82,30,25,2,1894,1895,1,Golden City : 1894-1895,"New Bedford, MA  ",Atlantic,1894 Oct 29,1895,0,.30000001,.185,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,111,30,74,3226.7537,11978.678,4.4067192,3.4011974,3.2188759,.69314718,4.7095304,3.4011974,4.3040652,8.0792322,9.3908834,.20467648,1875,20,2.9957323,1.1070166,2.8332133,17,15.904962,17,13.200001,3.3916667,0,3.3916667,16.591667,2.8089006,1125202,13.933474
AV05857,1927,212,255,1293,"Clay, Henry & Co.",.066816002,82,26,10,1,1895,1895,1,Golden City : 1895,"New Bedford, MA  ",Atlantic,1895 Jul 13,1895,0,.12,0,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,111,30,74,3246.6621,12000.084,4.4067192,3.2580965,2.3025851,0,4.7095304,3.4011974,4.3040652,8.0853825,9.3926687,.064678513,1875,21,3.0445225,1.4504499,2.7725887,16,14.455422,16,5.2799997,0,0,0,5.2799997,1.663926,1128259.3,13.936187
AV13423,665,212,744,1290,"Clay, Henry & Co.",0,62.5,26,1,2,1895,1896,1,Star King : 1895-1896,"New Bedford, MA  ",Cape Horn,1895 Jul 9 #,1896,0,0,0,1,,Schr,1853,0,,,,,,,,,,1,,,0,,,1,0,104,29,70,3432.1858,12685.804,4.1351666,3.2580965,0,.69314718,4.6443911,3.3672957,4.2484951,8.1409531,9.4482384,0,1875,21,3.0445225,2.1519852,2.7725887,16,13.751352,16,0,0,0,0,0,,1128259.3,13.936187
AV05858,191,212,255,1288,"Clay, Henry & Co.",.45889604,82,32,27,2,1896,1897,1,Golden City : 1896-1897,"New Bedford, MA  ",Atlantic,1896 May 9,1897,0,.86000001,0,1,L,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,96,30,69,3507.0669,12894.321,4.4067192,3.4657359,3.2958369,.69314718,4.5643482,3.4011974,4.2341065,8.1625357,9.4645424,.37768,1875,22,3.0910425,.17234707,2.7725887,16,15.844095,16,37.84,0,0,0,37.84,3.6333668,1131695.8,13.939228
AV04078,191,212,414,1288,"Clay, Henry & Co.",.224402,103.33334,34,29,2,1897,1898,1,Eleanor B. Conwell : 1897-1898,"New Bedford, MA  ",Atlantic,1897 May 28,1898,0,.36500001,0,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,95,29,63,3868.5029,14150,4.63796,3.5263605,3.3672957,.69314718,4.5538769,3.3672957,4.1431346,8.260623,9.5574703,.20245256,1875,23,3.1354942,.36375809,2.8903718,18,17.715292,18,16.060001,0,0,0,16.060001,2.7763319,1135165.8,13.942289
AV05859,4163,212,255,1304,"Clay, Henry & Co.",.511154,82,1,1,3,1897,1899,1,Golden City : 1897-1899,"New Bedford, MA  ",Atlantic,1897 Nov 13,1899,0,.88499999,.02,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,88,28,59,4130.7744,15109.322,4.4067192,0,0,1.0986123,4.4773369,3.3322046,4.0775375,8.3262205,9.6230669,.4128736,1875,23,3.1354942,.071985245,2.7725887,16,16.099253,16,38.939999,.36666667,0,.36666667,39.306664,3.6713941,1135165.8,13.942289
AV04079,2155,212,414,1295,"Clay, Henry & Co.",.165996,103.33334,1,1,1,1898,1898,1,Eleanor B. Conwell : 1898,"New Bedford, MA  ",Atlantic,1898 May 21,1898 Aug,0,.27000001,0,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,95,29,63,3890.4553,14179.39,4.63796,0,0,0,4.5538769,3.3672957,4.1431346,8.2662811,9.5595446,.15357566,1875,24,3.1780539,.18568134,2.7725887,16,15.873254,16,11.88,0,0,0,11.88,2.4748564,1138400.3,13.945134
AV04080,2155,212,414,1295,"Clay, Henry & Co.",.14210001,103.33334,2,2,2,1898,1899,1,Eleanor B. Conwell : 1898-1899,"New Bedford, MA  ",Atlantic,1898 Oct 24,1899 Jul,0,.25,0,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,88,28,59,4154.2148,15140.704,4.63796,.69314718,.69314718,.69314718,4.4773369,3.3322046,4.0775375,8.3318787,9.6251421,.13286868,1875,24,3.1780539,.63248444,2.8332133,17,17.710011,17,11,0,0,0,11,2.3978953,1138400.3,13.945134
AV01796,191,212,424,1288,"Clay, Henry & Co.",2.0787201,172.5,36,31,4,1898,1901,1,Bertha : 1898-1901,"New Bedford, MA  ",Atlantic,1898 Jul 18,1901,0,3.2,0,1,L,Bark,1877,1,,,,,,,,,,,,,0,,,0,0,76,25,61,4018.0112,14644.288,5.1503973,3.583519,3.4339871,1.3862944,4.3307333,3.2188759,4.1108737,8.298542,9.5918055,1.124514,1875,24,3.1780539,1.8188076,3.0910425,22,23.945475,22.000002,140.8,0,0,0,140.8,4.9473405,1138400.3,13.945134
AV04081,2155,212,414,1295,"Clay, Henry & Co.",.59763205,103.33334,4,4,3,1899,1901,1,Eleanor B. Conwell : 1899-1901,"New Bedford, MA  ",Atlantic,1899 Oct 28,1901,0,.92000002,0,1,,Schr,1859,0,,,,,,,,,,1,,,0,,,1,0,76,25,61,4043.0188,14673.696,4.63796,1.3862944,1.3862944,1.0986123,4.3307333,3.2188759,4.1108737,8.3047466,9.593812,.46852258,1875,25,3.2188759,5.2350159,2.5649493,13,18.398846,12.999999,40.48,0,0,0,40.48,3.700808,1141719.6,13.948046
AV05860,3363,212,255,1301,"Clay, Henry & Co.",.30531201,82,15,1,2,1900,1901,1,Golden City : 1900-1901,"New Bedford, MA  ",Atlantic,1900 May 22,1901,0,.47,0,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,76,25,61,4062.9072,14700.493,4.4067192,2.7080503,0,.69314718,4.3307333,3.2188759,4.1108737,8.3096542,9.5956364,.26644209,1875,26,3.2580965,.74290276,2.7080503,15,15.764544,15.000001,20.68,0,0,0,20.68,3.0291672,1144567.4,13.950538
AV05861,2156,212,255,1296,"Clay, Henry & Co.",.51727408,82,12,1,3,1901,1903,1,Golden City : 1901-1903,"New Bedford, MA  ","Atlantic, W Indies",1901 Oct 15,1903 Aug 23,0,.86000001,0,1,,Schr,1863,0,,,,,,,,,,1,,,0,,,1,0,71,25,58,4301.0737,15488.07,4.4067192,2.4849067,0,1.0986123,4.2626801,3.2188759,4.0604429,8.3666201,9.6478252,.41691536,1875,27,3.2958369,.94856834,2.8332133,17,16.221243,17,37.84,0,0,0,37.84,3.6333668,1147770.4,13.953332
AV01798,2155,212,424,1295,"Clay, Henry & Co.",1.4912443,172.5,7,7,4,1901,1904,1,Bertha : 1901-1904,"New Bedford, MA  ","Atlantic, W Indies",1901 Oct 1,1904 Aug 31,0,2.6700001,0,1,,Bark,1877,1,,,,,,,,,,,,,0,,,0,0,68,23,53,4706.835,16949.209,5.1503973,1.9459101,1.9459101,1.3862944,4.2195077,3.1354942,3.9702919,8.4567709,9.7379761,.91278231,1875,27,3.2958369,2.7532349,3.2958369,27,24.319094,27.000002,117.48,0,0,0,117.48,4.7662683,1147770.4,13.953332
AV03556,1001,213,691,1305,"Cleveland, Benjamin D.",,383,28,1,2,1905,1906,1,Daisy : 1905-1906,"New Bedford, MA  ",Desolation,1905 Jun 6 #,1906,0,0,2.45,1,,Brig,1872,0,1,,,,,,,,,,,,0,,,1,0,63,21,52,4934.2417,17391.777,5.9480348,3.3322046,0,.69314718,4.1431346,3.0445225,3.9512436,8.5039539,9.7637529,,1905,1,0,5.9298553,2.5649493,13,20.829878,12.999999,0,44.916668,0,44.916668,44.916668,3.8048089,1160953,13.964752
AV03557,1001,213,691,1305,"Cleveland, Benjamin D.",,383,30,3,2,1906,1907,1,Daisy : 1906-1907,"New Bedford, MA  ",Kerguelen,1906 Sep 25 #,1907,0,.050000001,2.45,1,,Brig,1872,0,1,,,,,,,,,,,,0,,,1,0,57,20,41,6299.8618,22095.234,5.9480348,3.4011974,1.0986123,.69314718,4.0430512,2.9957323,3.713572,8.7482834,10.003118,,1905,2,.69314718,1.1617165,2.9444389,19,21.83865,19,2.2,44.916668,0,44.916668,47.116669,3.8526268,1164199,13.967544
AV03558,1001,213,691,1305,"Cleveland, Benjamin D.",,383,32,5,2,1908,1909,1,Daisy : 1908-1909,"New Bedford, MA  ",Atlantic,1908 May 12 #,1909,0,.30000001,2.15,1,,Brig,1872,0,1,,,,,,,,,,,,0,,,1,0,55,20,40,6544.8428,22725.422,5.9480348,3.4657359,1.6094379,.69314718,4.0073333,2.9957323,3.6888795,8.7864323,10.03124,,1905,4,1.3862944,.61845016,3.0445225,21,23.084774,21.000002,13.200001,39.416668,0,39.416668,52.616669,3.963033,1170810.6,13.973207
AV03559,4351,213,691,1312,"Cleveland, Benjamin D.",,383,10,1,3,1909,1911,1,Daisy : 1909-1911,"New Bedford, MA  ",Atlantic,1909 Sep 27,1911,0,2.7750001,0,1,,Brig,1872,0,1,,,,,,,,,,,,0,,,1,0,47,23,37,7124.2173,24606.219,5.9480348,2.3025851,0,1.0986123,3.8501475,3.1354942,3.6109178,8.8712549,10.110754,,1905,5,1.6094379,2.181818,3.0445225,21,24.183426,21.000002,122.10001,0,0,0,122.10001,4.8048406,1174026.1,13.975949
AV00006,1001,213,720,1305,"Cleveland, Benjamin D.",,96,34,7,1,1910,1910,1,A. E. Whyland : 1910,"New Bedford, MA  ",Atlantic,1910 Apr 26,1910,0,.31999999,0,1,,Schr,1888,0,,,,,,,,,,1,,,0,,,1,0,52,23,42,6318.7642,21708.775,4.5643482,3.5263605,1.9459101,0,3.9512436,3.1354942,3.7376697,8.7512789,9.9854717,,1905,6,1.7917595,6.9303579,3.0910425,22,14.925311,22.000002,14.08,0,0,0,14.08,2.6447554,1177156.6,13.978613
AV00007,3913,213,720,1311,"Cleveland, Benjamin D.",,96,31,1,3,1910,1912,1,A. E. Whyland : 1910-1912,"New Bedford, MA  ",Atlantic,1910 Oct 11,1912,0,1.075,0,1,,Schr,1888,0,,,,,,,,,,1,,,0,,,1,0,46,22,37,7172.6514,24642.395,4.5643482,3.4339871,0,1.0986123,3.8286414,3.0910425,3.6109178,8.8780308,10.112224,,1905,6,1.7917595,2.8354702,3.0445225,21,17.881273,21.000002,47.300003,0,0,0,47.300003,3.8565104,1177156.6,13.978613
AV00008,3045,213,720,1309,"Cleveland, Benjamin D.",,96,1,1,3,1912,1914,1,A. E. Whyland : 1912-1914,"New Bedford, MA  ",Atlantic,1912 Jul 27,1914 Aug 24,0,2.1259999,0,1,,Schr,1888,0,,,,,,,,,,1,,,0,,,1,0,40,20,28,9600.0068,32637.576,4.5643482,0,0,1.0986123,3.6888795,2.9957323,3.3322046,9.1695194,10.39322,,1905,8,2.0794415,2.5835819,3.0445225,21,18.073338,21.000002,93.543999,0,0,0,93.543999,4.5384321,1182652.3,13.98327
AV15510,2156,213,657,1308,"Cleveland, Benjamin D.",,125,26,1,1,1914,1914,1,William A. Graber : 1914,"New Bedford, MA  ",Atlantic,1914 Apr 26,1914,0,.55000001,0,1,,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,40,20,28,9731.2793,32717.42,4.8283138,3.2580965,0,0,3.6888795,2.9957323,3.3322046,9.1831007,10.395663,,1905,10,2.3025851,5.3573437,3.0910425,22,16.744984,22.000002,24.200001,0,0,0,24.200001,3.1863527,1188563.5,13.988256
AV00009,3045,213,720,1309,"Cleveland, Benjamin D.",,96,4,4,1,1915,1915,1,A. E. Whyland : 1915,"New Bedford, MA  ","Atlantic, W Indies",1915 Mar 16,1915 Sep 1,0,.5,0,1,,Schr,1888,0,,,,,,,,,,1,,,0,,,1,0,32,17,24,11429.358,38227.348,4.5643482,1.3862944,1.3862944,0,3.4657359,2.8332133,3.1780539,9.3439407,10.551307,,1905,11,2.3978953,.92345333,2.6390574,14,14.80907,14.000001,22,0,0,0,22,3.0910425,1191760.9,13.990943
AV15511,2156,213,657,1308,"Cleveland, Benjamin D.",,125,27,2,1,1915,1915,1,William A. Graber : 1915,"New Bedford, MA  ",Atlantic,1915 May 4,1915 Jul 27,0,.25,0,1,,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,32,17,24,11429.358,38227.348,4.8283138,3.2958369,.69314718,0,3.4657359,2.8332133,3.1780539,9.3439407,10.551307,,1905,11,2.3978953,6.3516369,3.1354942,23,16.758163,23,11,0,0,0,11,2.3978953,1191760.9,13.990943
AV15512,2156,213,657,1308,"Cleveland, Benjamin D.",,125,28,3,2,1915,1916,1,William A. Graber : 1915-1916,"New Bedford, MA  ", N Atlantic,1915 Sep 19,1916 Apr 10,0,0,.24,1,,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,30,15,24,11429.358,38227.348,4.8283138,3.3322046,1.0986123,.69314718,3.4011974,2.7080503,3.1780539,9.3439407,10.551307,,1905,11,2.3978953,6.4151745,2.5649493,13,19.168701,12.999999,0,4.4000001,0,4.4000001,4.4000001,1.4816046,1191760.9,13.990943
AV15513,2156,213,657,1308,"Cleveland, Benjamin D.",,125,30,5,1,1916,1916,1,William A. Graber : 1916,"New Bedford, MA  ",Atlantic,1916 May 2,1916,0,0,0,1,,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,30,15,24,11505.797,38293.559,4.8283138,3.4011974,1.6094379,0,3.4011974,2.7080503,3.1780539,9.350606,10.553037,,1905,12,2.4849067,7.3328629,3.1780539,24,16.781782,24,0,0,0,0,0,,1195184.5,13.993811
AV02734,1001,213,87,1305,"Cleveland, Benjamin D.",,321,38,11,2,1916,1917,1,Charles W. Morgan : 1916-1917,"New Bedford, MA  ",Desolation,1916 Aug 31,1917 Oct 22,0,.2,1.1,1,,Bark / Ship,1841,1,,,,,,,,,,,,,1,,,0,0,26,13,26,10620.735,35347.898,5.771441,3.6375861,2.3978953,.69314718,3.2580965,2.5649493,3.2580965,9.2705631,10.472994,,1905,12,2.4849067,1.3820305,3.2580965,26,25.350727,25.999998,8.8000002,20.166666,0,20.166666,28.966667,3.3661458,1195184.5,13.993811
AV15516,3177,213,657,1310,"Cleveland, Benjamin D.",,125,9,1,1,1918,1918,1,William A. Graber : 1918,"New Bedford, MA  ",Atlantic,1918 Apr 1,1918 Aug 22,0,.64999998,0,1,,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,23,14,21,13319.477,43944.797,4.8283138,2.1972246,0,0,3.1354942,2.6390574,3.0445225,9.4969826,10.690689,,1905,14,2.6390574,6.7133312,2.3025851,10,16.837774,10,28.599998,0,0,0,28.599998,3.3534067,1202549.8,13.999954
AV15517,3177,213,657,1310,"Cleveland, Benjamin D.",,125,10,2,1,1919,1919,1,William A. Graber : 1919,"New Bedford, MA  ",Atlantic,1919 Feb 1,1919,0,.63999999,0,1,,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,23,13,21,13403.738,44036.176,4.8283138,2.3025851,.69314718,0,3.1354942,2.5649493,3.0445225,9.5032892,10.692767,,1905,15,2.7080503,.7415123,2.7725887,16,16.871059,16,28.16,0,0,0,28.16,3.3379025,1206238.3,14.003017
AV15518,1418,213,657,1306,"Cleveland, Benjamin D.",,125,1,1,1,1920,1920,1,William A. Graber : 1920,"New Bedford, MA  ",Atlantic,1920 Mar 24,1920 Sep 13,0,.51700002,0,1,L,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,19,11,17,16659.957,54511.531,4.8283138,0,0,0,2.9444389,2.3978953,2.8332133,9.7207632,10.906168,,1905,16,2.7725887,3.7853107,2.5649493,13,16.917383,12.999999,22.748001,0,0,0,22.748001,3.1244774,1209915.4,14.006061
AV02253,3045,213,727,1309,"Cleveland, Benjamin D.",,200,8,5,2,1920,1921,1,Cameo : 1920-1921,"New Bedford, MA  ",Atlantic,1920 Oct 1,1921,0,.67000002,0,1,,Schr,1878,0,,,,,,,,,,1,,,0,,,1,0,16,8,14,20229.949,66192.578,5.2983174,2.0794415,1.6094379,.69314718,2.7725887,2.0794415,2.6390574,9.9149199,11.100324,,1905,16,2.7725887,3.6559238,2.9957323,20,23.48628,20,29.480001,0,0,0,29.480001,3.3837121,1209915.4,14.006061
AV00032,2154,213,721,1307,"Cleveland, Benjamin D.",,118,3,1,2,1920,1921,1,A. M. Nicholson : 1920-1921,"New Bedford, MA  ",Atlantic,1920 Nov 1,1921,0,.40000001,0,1,,Schr,1900,0,,,,,,,,,,1,,,0,,,1,0,16,8,14,20229.949,66192.578,4.7706847,1.0986123,0,.69314718,2.7725887,2.0794415,2.6390574,9.9149199,11.100324,,1905,16,2.7725887,1.6975918,2.8903718,18,19.250103,18,17.6,0,0,0,17.6,2.8678989,1209915.4,14.006061
